ECG,Filtered ECG,R peaks,Heart rate
342.576,9.220819,,
323.178,3.0867832,,
324.642,-3.4618185,,
347.33398,-7.957802,,
345.504,-10.357775,,
315.492,-10.805619,,
310.368,-7.584732,,
342.942,1.627521,,
344.772,15.8307085,,
342.21,28.328138,,
334.158,29.647636,,
325.374,14.769015,,
334.158,-11.103007,,
326.106,-34.00663,,
342.942,-40.20116,,
320.25,-26.265985,,
339.648,-2.1044216,,
340.38,16.185322,,
342.576,18.362001,,
349.164,7.448794,,
345.87,-3.5459926,,
320.616,-2.8941162,,
351.36,9.967891,,
331.962,24.147789,,
343.30798,26.699533,,
331.596,13.61732,,
328.668,-6.9269485,,
332.694,-21.668034,,
314.02798,-23.29124,,
320.25,-15.775028,,
326.83798,-9.562635,,
326.472,-11.176631,,
342.576,-16.823227,,
319.518,-15.921139,,
322.44598,-1.5102912,,
344.406,21.86676,,
348.432,40.233765,,
348.066,40.936066,,
341.478,23.051188,,
331.23,-1.5346844,,
322.44598,-17.46942,,
328.668,-17.872578,,
332.694,-8.874144,,
330.498,-3.176454,,
319.884,-8.440848,,
322.44598,-20.538057,,
314.02798,-27.280943,,
317.688,-19.190027,,
336.72,2.0036952,,
336.354,24.200617,,
316.956,34.148083,,
335.988,27.226175,,
340.38,10.025635,,
329.034,-5.6630697,,
323.91,-11.852753,,
314.02798,-9.013626,,
340.746,-3.4558837,,
335.256,-0.7908364,,
320.982,-1.527348,,
325.008,-2.1545458,,
335.988,0.13991924,,
322.812,3.9590313,,
326.472,4.697578,,
338.184,-0.9467212,,
323.178,-11.108573,,
316.956,-19.116997,,
321.714,-18.09038,,
342.21,-6.284109,,
326.83798,10.9540825,,
340.746,24.261736,,
343.30798,26.344208,,
342.576,16.853344,,
316.59,2.609131,,
345.87,-7.1466565,,
338.184,-7.3113756,,
336.72,-0.6659779,,
320.982,4.150583,,
336.72,-0.6029111,,
322.08,-15.024452,,
334.158,-30.141455,,
317.688,-33.61175,,
328.302,-18.945652,,
322.08,8.602987,,
344.772,34.440548,,
338.184,44.1825,,
342.21,33.45763,,
339.28198,10.518687,,
333.06,-10.31754,,
319.884,-19.119118,,
344.406,-16.388233,,
318.054,-10.306299,,
342.942,-8.276279,,
346.602,-10.487446,,
323.91,-10.956582,,
331.962,-4.4779162,,
336.72,7.4264045,,
338.916,17.266356,,
346.236,18.253689,,
328.302,10.438686,,
330.86398,0.44452426,,
337.818,-4.8574142,,
322.812,-4.524182,,
319.518,-3.5426831,,
335.622,-6.736951,,
343.30798,-12.788063,,
318.054,-14.661654,,
322.44598,-6.513702,,
332.328,9.455464,,
345.504,23.188759,,
338.55,24.574938,,
346.236,12.10551,,
325.374,-5.557217,,
324.642,-16.720016,,
335.988,-16.125122,,
329.4,-8.254261,,
337.086,-1.8290044,,
348.066,-1.1447777,,
325.374,-2.6804314,,
329.034,-0.05771223,,
338.916,7.929738,,
341.478,14.683031,,
344.772,11.79185,,
339.28198,-1.8339082,,
318.786,-16.879585,,
328.668,-20.538736,,
338.916,-7.8594947,,
335.256,12.828364,,
339.28198,25.966043,,
344.772,21.558651,,
331.962,3.583167,,
322.08,-13.529577,,
319.152,-17.359552,,
345.87,-7.9387827,,
323.178,3.003474,,
340.014,3.1737616,,
320.25,-8.792362,,
320.982,-21.709621,,
323.544,-21.505745,,
338.184,-3.6911905,,
343.674,22.108418,,
331.962,39.255104,,
342.942,36.661007,,
330.86398,16.510952,,
344.406,-8.448884,,
323.544,-24.80663,,
338.916,-27.112211,,
317.688,-19.105215,,
344.04,-8.313019,,
333.06,0.17114732,,
343.30798,5.6642795,,
341.112,9.411492,,
338.916,11.401107,,
341.112,9.942321,,
325.374,3.9784708,,
346.236,-4.7394485,,
329.4,-12.064656,,
327.936,-14.092769,,
314.02798,-9.570026,,
336.354,-0.18791479,,
342.942,10.843581,,
320.25,20.148634,,
334.524,24.489862,,
319.152,20.88464,,
346.236,7.9209514,,
319.518,-11.93842,,
319.884,-31.321367,,
324.642,-40.446392,,
310.368,-32.755848,,
343.674,-10.081895,,
337.086,16.918947,,
345.138,34.35868,,
352.824,33.52136,,
333.426,16.413166,,
338.184,-5.501273,,
342.576,-18.664833,,
329.4,-15.999249,,
335.988,-1.0621086,,
345.87,14.753903,,
330.132,19.933975,,
348.432,10.381106,,
320.25,-8.01292,,
319.884,-23.329235,,
337.818,-25.550419,,
323.178,-13.321784,,
325.008,5.0016584,,
338.916,16.98096,,
324.276,14.810647,,
341.478,1.0684615,,
325.74,-12.905634,,
332.328,-15.271267,,
329.766,-2.7381957,,
332.694,16.50748,,
342.576,28.58798,,
343.30798,24.276056,,
342.942,5.9281673,,
316.59,-14.462694,,
335.256,-24.486416,,
312.93,-20.30996,,
346.968,-8.293453,,
323.91,1.5387655,,
323.178,4.024029,,
332.694,1.8846849,,
340.014,1.1365359,,
315.858,3.9365458,,
333.06,6.1969504,,
331.23,2.471323,,
318.054,-6.8041043,,
346.602,-13.48667,,
317.322,-8.290119,,
331.596,9.588554,,
337.452,29.022236,,
342.576,34.240234,,
338.55,17.772383,,
342.576,-11.941562,,
314.39398,-35.633274,,
325.374,-37.7271,,
319.152,-18.58604,,
345.504,5.882215,,
344.406,17.215395,,
342.21,9.275212,,
316.224,-7.367137,,
319.152,-15.056339,,
342.942,-4.3852234,,
340.38,17.732132,,
346.602,33.844532,,
322.812,30.436596,,
325.008,8.852286,,
336.72,-16.149527,,
318.41998,-28.422857,,
325.374,-22.693712,,
331.23,-7.2023864,,
314.39398,4.528006,,
340.38,5.0752234,,
326.83798,-1.9395039,,
322.44598,-6.710929,,
340.38,-2.7964287,,
322.44598,7.217825,,
342.942,14.465505,,
323.91,11.987437,,
336.72,0.9747875,,
320.982,-10.18046,,
342.576,-12.898921,,
321.348,-5.369434,,
336.354,6.2643623,,
315.858,13.13236,,
348.066,10.689939,,
339.28198,1.8453059,,
315.492,-6.043523,,
328.668,-7.454586,,
331.962,-2.9943469,,
342.942,1.6415029,,
322.08,0.89559174,,
342.21,-5.704149,,
322.812,-12.946874,,
340.746,-14.117507,,
337.086,-6.5023656,,
342.576,6.247522,,
337.086,16.771173,,
346.602,19.471827,,
345.138,14.367699,,
347.69998,6.297242,,
330.86398,0.381809,,
342.21,-2.1977146,,
333.792,-4.386754,,
340.38,-9.315525,,
322.08,-15.988591,,
341.844,-18.96431,,
323.178,-12.94508,,
337.086,1.4673936,,
337.818,16.29974,,
328.302,21.29457,,
341.844,12.125502,,
324.276,-5.0504074,,
339.28198,-17.203192,,
312.93,-14.179422,,
321.348,2.8955963,,
346.236,21.612585,,
338.184,27.288744,,
322.08,14.245334,,
326.106,-9.547326,,
322.08,-28.272688,,
323.91,-30.018488,,
317.688,-15.241119,,
332.328,4.523106,,
344.04,16.210377,,
332.328,15.024718,,
333.792,6.690026,,
331.962,0.97477144,,
343.30798,2.5781476,,
344.406,7.3241405,,
338.916,6.702791,,
330.86398,-3.4991693,,
345.87,-18.19113,,
321.348,-26.129719,,
344.04,-18.811028,,
334.158,2.1410458,,
339.28198,25.125969,,
344.772,36.247395,,
347.33398,28.69064,,
322.44598,6.9432125,,
337.452,-16.754997,,
318.41998,-30.541328,,
318.786,-29.630043,,
345.504,-17.478811,,
322.44598,-1.8505247,,
326.106,10.44271,,
342.576,16.42278,,
344.04,16.516565,,
341.112,12.54794,,
335.988,6.365368,,
327.57,-0.22956088,,
322.812,-5.2578626,,
344.772,-7.163555,,
344.406,-6.012175,,
317.688,-3.8680546,,
318.41998,-3.3446639,,
327.57,-5.134068,,
335.622,-6.7696753,,
335.256,-4.29662,,
322.08,3.9514139,,
319.152,14.576899,,
336.354,20.300264,,
339.28198,15.077127,,
344.406,-0.46093938,,
317.322,-17.900831,,
315.858,-26.062925,,
337.086,-19.027742,,
346.602,-1.0966568,,
340.014,15.636461,,
327.936,19.874983,,
348.432,9.561297,,
333.06,-6.4689603,,
324.276,-15.197076,,
342.576,-9.455529,,
336.72,6.5484633,,
322.08,20.574001,,
344.406,21.842104,,
339.28198,9.092754,,
323.544,-9.049921,,
326.106,-21.24524,,
337.452,-21.916779,,
315.858,-14.188714,,
332.694,-5.550756,,
340.014,-0.7911296,,
343.30798,1.3483071,,
319.152,5.250487,,
344.772,12.644842,,
339.648,19.863945,,
334.88998,20.860222,,
340.38,13.022848,,
319.518,0.087842815,,
339.648,-10.759357,,
318.786,-14.85485,,
323.544,-13.38552,,
319.518,-10.990602,,
335.256,-10.275404,,
320.25,-9.03669,,
327.57,-3.2884314,,
338.916,6.931897,,
325.008,15.4043665,,
336.354,14.535893,,
345.138,3.3554528,,
328.668,-9.299442,,
329.4,-10.967068,,
340.014,3.02639,,
344.04,23.109648,,
339.28198,31.189451,,
340.014,15.427635,,
333.426,-17.946547,,
321.714,-46.777534,,
320.25,-48.98742,,
319.152,-20.26247,,
344.772,21.201183,,
341.112,47.540546,,
335.256,41.919594,,
340.014,10.701638,,
324.276,-22.381422,,
320.25,-34.882214,,
322.08,-21.864262,,
337.452,2.7471302,,
337.452,19.32605,,
345.504,18.245575,,
317.322,5.3430786,,
341.844,-5.789998,,
336.72,-6.412639,,
325.008,1.084912,,
332.328,7.4569206,,
337.086,5.9565315,,
342.21,-2.2686734,,
322.44598,-10.756497,,
319.884,-14.352574,,
324.642,-12.847109,,
342.576,-8.758498,,
340.38,-2.9453053,,
322.44598,6.2372103,,
324.642,18.948036,,
349.164,29.797857,,
343.30798,29.516235,,
341.112,12.619472,,
322.44598,-15.461922,,
325.374,-39.346333,,
313.662,-43.73905,,
330.86398,-25.061665,,
342.21,5.1683884,,
337.818,28.577152,,
339.28198,33.302105,,
344.406,21.569233,,
323.178,5.6483335,,
344.04,-3.5451963,,
341.844,-4.87422,,
327.57,-5.4083114,,
325.74,-11.275861,,
339.28198,-20.191757,,
328.302,-22.966507,,
344.772,-12.587069,,
317.688,7.822965,,
343.30798,25.960062,,
348.798,29.83036,,
348.066,17.517178,,
320.982,-1.3743669,,
325.74,-13.777952,,
321.714,-13.558044,,
341.478,-5.295608,,
349.53,1.2589077,,
323.544,0.45227173,,
314.02798,-4.8050776,,
338.55,-6.9943795,,
342.21,-2.0687478,,
344.04,6.235371,,
342.942,9.9000845,,
320.616,4.4959006,,
323.178,-6.123509,,
346.236,-12.829753,,
343.674,-9.255086,,
327.936,2.487363,,
334.158,13.594442,,
323.91,16.174995,,
340.38,9.717664,,
337.818,0.68102,,
336.354,-4.0820184,,
326.472,-3.669814,,
324.642,-3.2112901,,
337.086,-7.6969886,,
323.544,-15.674616,,
343.30798,-19.296038,,
340.38,-11.335614,,
322.08,7.0010104,,
344.04,25.022991,,
346.236,30.148033,,
345.138,18.197395,,
331.23,-2.518011,,
323.178,-17.356646,,
333.792,-17.038069,,
316.956,-5.1150446,,
334.158,5.278821,,
331.23,2.925993,,
319.152,-11.325517,,
320.25,-24.454618,,
321.714,-21.640617,,
337.818,1.1499101,,
328.668,32.53563,,
342.576,52.85957,,
352.458,47.66408,,
344.04,17.474007,,
328.302,-22.778904,,
320.982,-53.34584,,
319.884,-60.909584,,
323.91,-44.350567,,
334.88998,-13.013267,,
346.968,19.421602,,
339.28198,41.01651,,
322.08,45.298367,,
344.04,32.732067,,
338.55,10.420625,,
314.76,-10.453585,,
327.57,-19.76786,,
315.126,-14.305676,,
315.858,-0.3216994,,
343.30798,10.164811,,
334.158,7.8456106,,
320.25,-6.6372395,,
333.792,-22.735601,,
319.518,-27.971172,,
342.576,-17.783176,,
321.714,0.8602007,,
344.406,15.268038,,
342.576,17.430574,,
345.504,10.123934,,
324.276,3.497968,,
325.74,5.319678,,
342.576,13.706955,,
340.014,18.947495,,
333.06,12.757253,,
331.23,-3.4932206,,
314.39398,-19.219244,,
321.714,-23.531805,,
340.746,-14.670995,,
330.132,-1.4387392,,
325.74,4.7052484,,
328.302,-0.23426412,,
331.23,-9.58055,,
330.86398,-12.53028,,
322.08,-4.3949885,,
331.23,8.901852,,
339.28198,16.266636,,
322.812,11.874346,,
330.498,0.95329756,,
322.08,-4.662488,,
333.06,2.4809468,,
333.792,17.773514,,
343.30798,27.408531,,
335.256,19.871815,,
326.472,-3.6167743,,
335.988,-28.842705,,
342.576,-39.189957,,
316.956,-28.585121,,
341.112,-6.204508,,
342.576,10.905771,,
345.87,11.283776,,
330.86398,-2.2434494,,
330.86398,-15.388377,,
323.178,-14.203463,,
342.21,3.681388,,
323.178,27.107542,,
340.38,39.891422,,
342.942,32.912834,,
321.348,10.593786,,
341.478,-12.686219,,
317.322,-23.00892,,
335.256,-16.266115,,
346.602,-0.007408246,,
343.30798,12.7288065,,
345.504,12.50103,,
347.33398,-0.9867764,,
339.28198,-20.006914,,
320.982,-34.717934,,
343.30798,-39.06088,,
323.178,-32.783005,,
315.858,-19.264982,,
330.132,-1.9535421,,
316.224,17.377945,,
327.57,37.538223,,
333.426,55.715405,,
349.53,66.78081,,
318.786,65.193985,,
323.91,48.17657,,
348.432,17.703272,,
341.478,-20.040861,,
332.328,-56.94453,,
326.83798,-85.11719,,
322.08,-97.94557,,
348.798,-90.86263,,
363.072,-63.077396,,
365.268,-19.85725,,
375.15,27.124918,,
378.81,63.674,,
383.934,80.218544,,
387.96,77.45587,,
365.634,65.38483,,
377.712,55.206303,,
361.608,49.88363,,
351.72598,41.43627,,
339.28198,18.245995,,
347.33398,-22.983492,,
330.132,-70.95619,,
308.172,-105.66157,,
319.152,-112.54754,,
304.512,-93.2339,,
318.054,-63.15037,,
318.054,-37.677643,,
327.204,-18.981344,,
304.512,4.2670264,,
326.106,43.57341,,
323.178,95.970116,,
314.39398,142.40796,,
331.962,161.83488,,
334.158,148.2092,,
328.302,113.488014,,
310.00198,72.14635,,
307.074,21.713428,,
323.544,-58.93197,,
300.12,-185.52003,,
290.604,-335.70654,,
278.526,-439.0787,,
312.564,-408.8641,,
381.372,-201.70876,,
468.846,135.68161,,
571.692,472.2668,,
617.808,656.14685,617.808,15
605.73,599.21783,,
522.648,328.44196,,
391.62,-30.055965,,
307.44,-322.95163,,
266.082,-450.44977,,
244.122,-406.51428,,
254.004,-260.61737,,
248.148,-102.51925,,
264.984,9.108321,,
276.69598,64.60086,,
262.788,86.71675,,
271.206,101.05787,,
269.01,117.05397,,
274.5,128.22829,,
285.48,124.01875,,
300.852,100.022865,,
307.44,59.885353,,
308.538,11.336708,,
297.924,-37.531906,,
298.656,-78.97475,,
307.806,-105.28571,,
322.08,-110.41781,,
294.996,-93.362595,,
321.348,-60.121227,,
323.544,-21.682096,,
331.23,11.098168,,
325.374,32.114075,,
305.244,41.21216,,
331.596,42.10999,,
303.414,39.433582,,
323.544,36.859898,,
307.806,36.385044,,
319.152,37.731148,,
319.884,37.825134,,
311.1,31.586195,,
341.844,14.846567,,
339.648,-11.946227,,
315.858,-42.243446,,
317.322,-66.04545,,
323.544,-75.2932,,
351.72598,-68.06911,,
345.138,-48.507504,,
350.262,-22.998198,,
355.75198,3.660695,,
379.908,28.933512,,
392.718,50.330135,,
381.00598,63.63727,,
399.306,64.39019,,
402.6,51.711742,,
401.136,30.585207,,
382.104,9.495216,,
397.11,-5.3375607,,
389.79,-14.251949,,
394.182,-22.849737,,
383.202,-35.833622,,
361.974,-51.30851,,
365.634,-60.83763,,
361.974,-55.632145,,
332.328,-33.785206,,
357.948,-2.4116096,,
355.386,27.062302,,
320.982,46.328876,,
327.204,54.124916,,
321.348,53.918537,,
314.39398,48.38322,,
303.048,36.39121,,
298.656,15.495008,,
271.938,-12.690803,,
278.892,-39.903008,,
271.938,-54.8416,,
273.768,-50.72724,,
290.97,-30.669683,,
281.088,-6.1593456,,
297.55798,10.441169,,
286.944,13.6789465,,
306.342,7.316086,,
307.44,0.039410677,,
293.53198,-1.3838615,,
296.826,3.925109,,
319.152,12.145026,,
293.53198,18.86328,,
326.83798,21.997807,,
321.348,21.462051,,
314.39398,17.07497,,
310.368,7.7758684,,
315.858,-6.599957,,
328.302,-22.893183,,
308.172,-34.66932,,
314.76,-35.77372,,
316.956,-24.909122,,
323.544,-7.2432084,,
329.766,8.776106,,
324.642,17.12217,,
335.988,17.793404,,
324.276,15.38579,,
316.224,14.068906,,
336.72,13.597477,,
320.982,10.061444,,
326.83798,0.71351093,,
313.296,-11.722779,,
329.034,-19.716425,,
311.466,-16.68432,,
334.158,-3.1534162,,
339.648,12.274187,,
331.23,18.681484,,
337.818,11.090253,,
325.008,-5.476067,,
339.648,-19.627874,,
342.942,-22.158836,,
314.02798,-12.63569,,
341.478,1.1802491,,
338.916,10.2370205,,
335.622,11.329531,,
344.772,8.459817,,
320.616,7.701827,,
345.138,10.651615,,
336.72,12.68691,,
321.348,7.7242455,,
334.524,-4.9692893,,
343.30798,-18.491095,,
315.858,-23.204601,,
323.91,-14.910934,,
343.674,0.92784023,,
327.57,13.014856,,
342.21,13.221567,,
339.28198,3.190092,,
333.426,-7.2050505,,
311.466,-8.3430605,,
337.086,0.9258092,,
345.504,12.362548,,
333.06,15.466196,,
322.812,6.4740644,,
317.322,-8.456743,,
336.72,-18.43603,,
327.936,-16.720621,,
314.76,-5.6462436,,
337.818,6.26335,,
322.08,11.902547,,
341.112,10.886079,,
335.988,8.075825,,
326.106,7.364906,,
319.152,7.1563253,,
343.30798,2.2080297,,
333.792,-9.781502,,
319.518,-23.423767,,
312.198,-28.137285,,
321.714,-16.780117,,
341.844,6.7982926,,
340.38,28.490282,,
322.44598,33.561375,,
336.354,18.041494,,
319.518,-7.4298267,,
340.014,-24.982767,,
314.76,-22.778225,,
329.4,-3.8359258,,
333.06,16.561699,,
345.138,22.83883,,
332.694,10.985687,,
334.524,-8.960796,,
324.642,-21.450464,,
323.178,-17.816727,,
342.21,-2.5598805,,
337.818,11.185153,,
329.4,12.812317,,
322.08,2.6737444,,
331.23,-8.962567,,
336.72,-11.120269,,
315.126,-1.4934044,,
342.942,11.850938,,
316.59,17.62213,,
324.276,11.007641,,
341.478,-2.3800266,,
326.106,-11.569574,,
324.642,-9.828788,,
323.544,-0.46386495,,
321.348,6.2246046,,
344.406,2.2664154,,
340.746,-10.395326,,
319.518,-20.744724,,
316.224,-17.588188,,
338.916,0.7115084,,
344.04,23.768707,,
343.30798,36.25381,,
332.694,29.080791,,
340.014,6.01035,,
322.08,-19.253666,,
315.858,-32.84996,,
337.086,-29.696985,,
325.74,-15.145419,,
319.518,0.8510568,,
344.04,11.453176,,
335.256,16.258673,,
344.04,18.459955,,
323.91,19.547338,,
345.138,16.989668,,
344.04,7.0932527,,
335.622,-9.809111,,
326.83798,-27.018192,,
318.786,-34.7824,,
337.086,-27.129715,,
346.236,-6.847767,,
333.792,15.553792,,
340.38,28.43965,,
344.04,26.468819,,
342.21,13.528563,,
327.204,-0.69266486,,
334.88998,-7.709251,,
336.354,-5.6798496,,
334.158,0.34856,,
317.322,3.0575094,,
340.014,-1.3877368,,
335.256,-10.620892,,
316.59,-18.05034,,
335.988,-17.741425,,
328.302,-8.556164,,
322.44598,5.2304783,,
341.478,16.896101,,
345.504,21.410164,,
322.44598,17.868202,,
336.72,8.993016,,
333.06,-1.2298775,,
325.74,-9.628727,,
318.786,-14.331795,,
319.152,-14.186319,,
339.28198,-8.638729,,
329.4,1.201669,,
312.93,11.420949,,
331.596,16.089922,,
332.328,10.697196,,
333.792,-3.7488942,,
315.858,-19.535364,,
323.178,-26.118885,,
320.982,-17.275957,,
327.57,3.5696607,,
342.942,24.47855,,
344.04,32.67336,,
339.28198,23.517399,,
319.152,3.913801,,
332.328,-12.858093,,
338.184,-17.156322,,
328.302,-10.022059,,
330.86398,-1.5509973,,
327.204,-1.8177329,,
321.348,-11.781436,,
338.184,-21.848047,,
323.91,-19.621428,,
322.812,-0.75405395,,
345.504,26.000109,,
329.4,43.993374,,
342.942,40.46488,,
344.04,15.940157,,
325.74,-15.8629465,,
314.76,-37.376205,,
327.204,-38.623352,,
323.544,-22.531908,,
333.426,-1.0776899,,
346.968,13.816577,,
319.152,17.488789,,
348.432,13.244167,,
320.982,7.514443,,
339.28198,4.281832,,
329.034,3.0555675,,
325.74,1.0022196,,
334.158,-3.5054252,,
322.44598,-9.09913,,
312.93,-12.437866,,
342.576,-10.722516,,
329.034,-3.679151,,
318.786,6.065249,,
344.04,14.0676775,,
333.792,15.996805,,
346.968,9.838543,,
314.39398,-2.3810177,,
346.968,-14.575505,,
343.30798,-19.259287,,
319.518,-12.219474,,
338.916,3.648201,,
344.04,18.747435,,
351.36,22.412216,,
340.38,10.56911,,
327.57,-10.265098,,
319.884,-26.462866,,
343.674,-26.54946,,
322.812,-9.642436,,
342.942,13.535111,,
340.014,28.206753,,
336.354,26.044546,,
328.668,10.561658,,
341.478,-6.572963,,
347.69998,-14.931166,,
314.02798,-12.632064,,
333.06,-5.94201,,
334.88998,-2.3603337,,
348.066,-3.8195016,,
340.746,-5.989912,,
326.106,-3.7352128,,
322.08,2.9660466,,
345.87,8.578959,,
346.968,7.601051,,
322.08,0.74058306,,
327.936,-4.6589603,,
314.02798,-1.0757087,,
340.746,11.375825,,
335.988,23.17957,,
318.786,22.198431,,
330.86398,3.9271617,,
312.198,-23.369953,,
314.39398,-43.389793,,
318.786,-43.092453,,
317.322,-21.862225,,
341.478,8.39873,,
318.41998,31.835714,,
351.36,38.86172,,
339.28198,30.521887,,
343.674,14.961947,,
329.766,0.29712203,,
330.86398,-9.94765,,
329.034,-16.167105,,
341.478,-19.174288,,
323.178,-18.178896,,
339.28198,-12.089016,,
334.524,-2.1154413,,
322.812,7.6500907,,
343.674,12.708163,,
341.844,11.410906,,
335.256,5.8993244,,
321.714,-0.027805598,,
331.962,-3.8533478,,
328.668,-5.2991953,,
326.106,-4.896773,,
347.33398,-2.4118984,,
317.688,2.6457238,,
324.642,8.90513,,
343.674,12.295937,,
339.28198,8.575214,,
322.812,-2.307142,,
328.668,-14.31043,,
338.184,-18.807983,,
322.44598,-11.541008,,
343.30798,2.8756008,,
334.158,13.593796,,
336.72,12.051167,,
344.406,-0.5120564,,
338.184,-13.304455,,
322.08,-14.464156,,
341.478,-1.0154922,,
342.942,18.099031,,
340.38,28.665537,,
342.576,22.135704,,
339.28198,1.9449209,,
324.642,-19.577736,,
325.008,-30.53302,,
322.44598,-27.101595,,
323.544,-13.986657,,
344.04,1.1134032,,
323.544,13.065744,,
344.406,20.349686,,
315.492,22.44613,,
341.112,18.050362,,
338.916,6.8355155,,
323.544,-7.4496927,,
334.158,-17.263815,,
314.02798,-16.549387,,
326.472,-6.7807927,,
337.452,2.737004,,
344.406,2.3292353,,
322.44598,-8.545841,,
322.44598,-18.85309,,
327.204,-14.486417,,
345.504,8.384365,,
337.818,36.944878,,
346.602,49.494434,,
339.28198,32.51525,,
338.55,-6.76253,,
320.25,-43.651176,,
318.054,-53.806076,,
329.766,-31.763819,,
343.674,4.8578677,,
343.30798,29.171267,,
331.23,25.799286,,
344.406,1.9576737,,
332.694,-19.663403,,
336.354,-19.779676,,
329.4,2.4266634,,
345.138,29.694384,,
341.844,41.052956,,
345.87,27.796024,,
344.406,-1.3390996,,
316.59,-28.335276,,
322.812,-39.31637,,
325.008,-32.437157,,
344.772,-15.732383,,
329.4,0.9169545,,
338.55,12.069672,,
342.21,17.238773,,
340.746,17.68164,,
342.21,14.088464,,
345.504,7.2436175,,
340.38,-0.35033834,,
340.746,-4.953878,,
331.962,-4.4476027,,
338.184,-0.6038271,,
344.406,2.0860772,,
343.30798,0.4011211,,
334.88998,-4.5929604,,
327.57,-8.616266,,
338.55,-8.406382,,
329.034,-4.8621535,,
334.158,-1.8141277,,
344.772,-1.6114228,,
319.518,-2.2025337,,
337.818,0.8583873,,
335.988,9.077808,,
333.06,17.808075,,
342.21,19.12624,,
332.694,8.974298,,
338.55,-7.923322,,
328.668,-20.544096,,
321.348,-20.09556,,
325.008,-7.383675,,
346.236,7.662725,,
337.086,14.196079,,
341.478,9.258306,,
313.662,-0.6005438,,
326.472,-6.178417,,
348.432,-4.4275146,,
318.054,-0.8493398,,
337.818,-3.1301153,,
324.642,-12.087608,,
327.57,-18.951757,,
321.714,-12.468747,,
342.942,9.895645,,
346.602,36.85911,,
349.896,49.898796,,
341.844,37.06671,,
338.55,2.962206,,
322.08,-33.552452,,
331.596,-52.420563,,
334.524,-46.030178,,
325.74,-22.964792,,
326.106,0.31593713,,
342.21,12.3878145,,
346.236,13.86464,,
323.544,13.694149,,
339.648,19.097408,,
336.354,28.302774,,
341.478,32.067806,,
315.858,22.137173,,
335.622,-0.8749771,,
322.44598,-26.715498,,
313.662,-42.1972,,
316.224,-39.88437,,
316.956,-22.341396,,
329.4,0.41707626,,
339.28198,17.512543,,
335.988,22.944227,,
327.204,17.391216,,
341.478,6.3145547,,
335.256,-3.449873,,
327.204,-6.729127,,
337.086,-2.0153763,,
338.184,7.7580495,,
344.406,16.195791,,
340.38,16.575043,,
341.112,6.1331983,,
326.83798,-11.174374,,
334.524,-26.06843,,
340.746,-29.490988,,
323.544,-18.832954,,
338.55,-0.14514884,,
344.04,15.759958,,
330.498,20.687855,,
349.53,14.358752,,
342.576,3.6072128,,
318.41998,-3.580916,,
342.576,-4.079297,,
322.812,-0.80041313,,
336.354,1.3809208,,
340.746,0.70515513,,
322.812,-0.29952428,,
322.812,1.5177957,,
342.21,5.378956,,
320.982,6.1910405,,
334.88998,-0.5668478,,
321.348,-13.03713,,
323.91,-22.321331,,
314.39398,-18.899015,,
339.648,-1.4174609,,
